customer_id,tenure_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,streaming_tv,avg_monthly_gb,num_complaints,satisfaction_score,churn
4800,36,96.5332430934544,1203.9155701264672,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,1.6101978328686872,0,5,1
4801,50,98.6321806136077,914.7444050723307,Month-to-month,Mailed check,No,No,Yes,No,75.76270731099868,0,2,1
4802,43,76.65640032301405,4191.275884939936,Month-to-month,Mailed check,Yes,No,No,No,7.250973584868092,0,4,1
4803,27,115.73136131913729,1857.2546944139192,Month-to-month,Electronic check,No,No,No,No,7.7922105327039475,0,5,1
4804,32,51.81632704226543,2329.6598336977727,Month-to-month,Credit card,Yes,No,Yes,No,65.4132291779806,0,4,1
4805,18,41.96190454793372,237.062296649259,Month-to-month,Credit card,No,Yes,No,No,90.89325566760174,0,3,0
4806,28,87.74667689344619,1990.8155975455354,Two year,Electronic check,Yes,No,No,Yes,28.769633414515038,1,3,1
4807,29,95.84086407997047,3875.145259812394,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,26.930617891543175,0,2,1
4808,16,42.490597055182235,4124.24836870223,Month-to-month,Credit card,Yes,No,Yes,Yes,61.77118237859395,0,5,0
4809,47,27.661076426111322,3523.898465524455,Two year,Bank transfer,Yes,Yes,Yes,Yes,77.62808308635655,0,3,0
4810,59,101.0516486586372,3491.680694364337,Month-to-month,Mailed check,No,No,No,No,86.89591197249948,0,2,1
4811,31,117.65019736460124,2580.5724063260736,Month-to-month,Credit card,No,No,Yes,No,24.970614858497974,1,2,1
4812,4,84.46722860722844,2737.813713373133,Month-to-month,Electronic check,Yes,No,No,Yes,74.019917910108,0,2,1
4813,37,47.786690014389414,3738.895559384403,Month-to-month,Credit card,Yes,No,No,No,30.721209049413257,1,5,0
4814,17,119.66726085527921,1311.778814255842,Month-to-month,Mailed check,No,No,No,Yes,54.48119202902253,1,5,1
4815,39,109.32666362670774,1234.4336344056744,Month-to-month,Credit card,Yes,Yes,Yes,No,19.0852471294084,1,2,1
4816,48,71.33806462802939,4754.631637178868,Two year,Electronic check,Yes,No,Yes,No,14.600202408307371,1,1,0
4817,46,102.53212848418337,235.68044511799934,Month-to-month,Bank transfer,Yes,Yes,Yes,No,93.53035501338375,1,5,1
4818,48,101.58205232629669,783.3807719593896,Month-to-month,Electronic check,No,No,Yes,No,54.71992504045612,1,5,1
4819,39,113.47989696734996,2894.6288883861152,One year,Bank transfer,Yes,Yes,No,No,0.4589546993055249,0,1,1
4820,4,104.09238437734601,3715.3907096219077,Month-to-month,Mailed check,No,Yes,No,No,79.3436544114628,1,5,0
4821,30,84.36792359571645,2735.666306626558,Month-to-month,Electronic check,No,Yes,No,No,69.08701320313588,0,5,1
4822,30,80.93037189565074,1839.8135812079324,Two year,Credit card,No,No,Yes,Yes,32.588280457749654,0,3,1
4823,22,66.73572883316118,4892.082984829541,Two year,Electronic check,Yes,Yes,Yes,Yes,46.396428249232336,0,1,0
4824,66,82.64856399707574,3548.8781571509444,One year,Electronic check,Yes,Yes,No,No,44.98794973126158,0,3,1
4825,12,99.52165865303827,4173.8151212286875,Month-to-month,Mailed check,Yes,No,No,Yes,27.476969520852457,0,1,1
4826,36,116.90376263025533,297.20968352219984,Two year,Bank transfer,No,Yes,Yes,Yes,98.05570400973448,0,1,1
4827,18,66.72873581821202,1256.00854131958,Month-to-month,Bank transfer,Yes,No,No,Yes,54.388508272988865,0,1,1
4828,53,77.3653202988757,1933.4383585987423,Month-to-month,Credit card,Yes,No,Yes,Yes,89.7279440952669,0,5,1
4829,71,64.48054950587817,994.7468506031624,Month-to-month,Electronic check,No,No,Yes,Yes,58.5355385661743,2,2,1
4830,1,86.8488620983404,457.2064362748213,One year,Mailed check,No,Yes,No,No,69.01831235685056,2,4,0
4831,58,82.99205040612595,1202.949156513933,Month-to-month,Bank transfer,No,Yes,No,No,2.954244347708701,2,2,1
4832,6,21.78337901936233,2714.8145930615087,One year,Credit card,Yes,Yes,Yes,No,51.18185493943873,0,5,0
4833,70,74.11615591006584,3509.1517169478557,Two year,Bank transfer,Yes,Yes,No,Yes,72.12767828882392,0,5,0
4834,44,28.848689569901403,3892.7025225288967,Month-to-month,Credit card,Yes,Yes,No,Yes,12.186303823803202,0,4,1
4835,24,22.638361800553835,310.38715885181364,One year,Bank transfer,No,No,No,No,67.83249625348517,1,5,0
4836,19,99.11971620846982,2197.132243841697,Month-to-month,Credit card,Yes,No,No,Yes,8.427222693333302,0,1,1
4837,18,45.86498621593005,698.8367595682998,Month-to-month,Bank transfer,No,Yes,Yes,No,80.70229178088347,0,3,1
4838,30,54.065507728729926,2212.8818935788922,Month-to-month,Bank transfer,Yes,Yes,Yes,No,97.7783840176275,0,3,1
4839,42,26.40845876040662,2226.481660689446,One year,Electronic check,Yes,No,No,Yes,62.67346011792527,0,1,1
4840,33,37.95002604943507,2541.237264889994,Month-to-month,Credit card,Yes,Yes,No,Yes,7.707789278319089,0,2,1
4841,12,96.56048182577923,4474.870068689873,Two year,Credit card,Yes,No,Yes,Yes,58.6753449498431,1,3,1
4842,27,69.35308302326209,4044.9679628580384,Two year,Electronic check,Yes,Yes,Yes,No,74.08630797975823,1,1,1
4843,39,108.06684625501484,3219.93214116832,Two year,Electronic check,No,No,No,No,93.30959962247755,0,2,1
4844,9,59.72421314668352,4438.495882374301,Month-to-month,Bank transfer,No,No,No,No,4.545869180522077,0,3,1
4845,21,46.87007357542682,3424.4962208726542,Month-to-month,Bank transfer,Yes,No,No,No,77.50423088127309,0,1,1
4846,29,54.759981445865094,4112.3893077390685,Month-to-month,Bank transfer,Yes,Yes,No,Yes,13.258170690357485,0,3,0
4847,33,91.27717935169045,2862.5136748222203,One year,Electronic check,No,Yes,Yes,No,79.05863772293107,0,3,0
4848,62,75.5005672334486,2673.569432991413,Two year,Bank transfer,Yes,No,Yes,Yes,88.8710285872585,0,3,0
4849,15,110.41912075524279,3648.076489584685,One year,Electronic check,No,No,Yes,No,86.12428314330243,0,4,0
4850,2,80.21687693888833,196.47762868118028,One year,Bank transfer,Yes,No,No,No,65.28731574573901,0,2,0
4851,52,69.30182084815031,3482.850100993975,Month-to-month,Electronic check,Yes,No,No,No,50.07656288003105,0,3,0
4852,44,98.57527238867328,4679.139270181387,Two year,Credit card,No,Yes,Yes,No,87.45867124007208,0,1,1
4853,54,114.75338507334452,3598.3161911510947,Month-to-month,Mailed check,No,Yes,Yes,No,51.90712602536172,0,4,1
4854,18,55.58459112449705,280.28924905637064,Month-to-month,Bank transfer,Yes,Yes,Yes,No,19.011112797749185,0,5,1
4855,3,44.98762101654776,1951.639639786347,Two year,Bank transfer,No,No,No,Yes,94.2833032104235,0,5,1
4856,7,81.62173962941392,4066.948381129302,One year,Electronic check,No,Yes,Yes,No,37.32906598769134,1,2,0
4857,43,69.8872821153881,4797.181895217658,Month-to-month,Credit card,Yes,Yes,Yes,Yes,62.43490281584347,0,1,1
4858,38,118.91855748647835,1913.8004426182486,Month-to-month,Credit card,Yes,No,No,Yes,19.914580799419024,0,4,1
4859,37,66.23617841477333,4221.85087379685,Month-to-month,Bank transfer,Yes,No,Yes,No,11.053963599156102,0,1,1
4860,58,27.433155136034586,4332.668388977414,One year,Electronic check,Yes,No,Yes,No,55.103845021878215,0,4,0
4861,33,117.73690607776359,704.103356697645,Month-to-month,Electronic check,No,No,No,No,55.45945498335341,1,4,1
4862,59,104.358694559354,4244.363486921568,Two year,Mailed check,Yes,No,No,Yes,36.97423395011975,0,5,1
4863,11,37.82501439579633,1688.8244886292139,Month-to-month,Credit card,Yes,Yes,Yes,Yes,31.173853264171825,0,2,1
4864,68,110.46052531128693,3006.864835670545,Month-to-month,Mailed check,No,Yes,No,Yes,37.4173487534935,0,2,1
4865,68,54.06668208217446,2740.914384846463,Month-to-month,Credit card,No,No,No,Yes,79.51455998625016,0,1,0
4866,22,57.71119845344445,3348.963932306991,Month-to-month,Bank transfer,Yes,Yes,No,No,35.77347919252332,0,4,0
4867,66,110.63914823621593,3728.276789629178,One year,Bank transfer,Yes,Yes,No,Yes,92.13726736551695,1,4,1
4868,44,73.01155650353152,2260.317378331042,One year,Electronic check,No,Yes,No,Yes,11.29624677910802,0,3,0
4869,6,33.77629293985196,4452.723028530749,Month-to-month,Electronic check,Yes,No,No,Yes,93.15762948059138,0,2,1
4870,42,56.9056159341804,4066.5422656516503,Month-to-month,Electronic check,No,Yes,Yes,Yes,68.95480055380526,0,4,0
4871,25,92.20974462678808,3948.5633539745127,Two year,Credit card,No,Yes,No,No,34.43509254874102,0,1,1
4872,57,37.41841880680167,2345.4095254780295,Month-to-month,Electronic check,No,Yes,Yes,No,0.6855223276326372,0,5,0
4873,55,79.02311974063588,284.1071406385898,Month-to-month,Bank transfer,Yes,Yes,No,No,80.24316220114342,1,5,1
4874,16,89.52741329444169,2512.0563912568277,Month-to-month,Mailed check,Yes,No,No,No,96.93274629715809,0,2,1
4875,14,54.385357554257936,4502.383117306496,One year,Bank transfer,No,No,Yes,No,98.24393609129368,0,2,1
4876,39,89.38806887083223,1033.2057624768427,Month-to-month,Bank transfer,Yes,No,Yes,Yes,42.34052102368495,1,3,1
4877,28,108.42073518293186,4914.70311285188,Month-to-month,Bank transfer,No,No,Yes,Yes,7.050439553695387,1,2,1
4878,51,67.2116744233241,4057.68403806454,One year,Mailed check,Yes,Yes,Yes,Yes,31.37537857422433,0,4,0
4879,49,58.290932817978565,3578.165982182117,Two year,Bank transfer,Yes,No,Yes,Yes,30.97402300134321,0,4,0
4880,9,45.11584013582857,3418.0837938193717,Month-to-month,Credit card,No,Yes,No,Yes,10.238124194339647,0,4,1
4881,58,80.42054798633042,2976.4268214754366,Month-to-month,Credit card,Yes,No,No,No,52.47165975665746,0,4,1
4882,45,107.9852048038716,3631.284583920747,Month-to-month,Mailed check,Yes,Yes,No,Yes,60.45784784843784,0,3,1
4883,22,52.466126718519405,2167.3372254746705,Month-to-month,Credit card,Yes,No,Yes,No,72.88190783055958,0,2,1
4884,32,59.62355245373035,4241.911729298636,Month-to-month,Electronic check,No,Yes,No,No,5.1013744565620245,0,2,0
4885,69,60.66255175499839,3512.095184866876,One year,Credit card,Yes,Yes,No,No,27.53973297858203,0,2,1
4886,69,76.08123417775172,3879.1402506597906,Two year,Bank transfer,No,No,Yes,Yes,35.52035022727461,0,3,0
4887,42,42.84089615674387,3983.1883686132996,Two year,Credit card,Yes,No,Yes,Yes,89.2241359672752,0,3,1
4888,53,102.22111553077043,551.1432239736224,Month-to-month,Electronic check,Yes,No,Yes,Yes,90.13920115386014,1,4,1
4889,59,49.56022775042213,372.63978616991585,One year,Electronic check,Yes,No,Yes,No,25.997186411955685,0,3,1
4890,39,90.5362690896682,4024.830755575206,Month-to-month,Electronic check,No,Yes,No,No,48.73310573970664,0,3,0
4891,15,71.3215741779552,1370.9817030874065,Month-to-month,Bank transfer,No,No,Yes,Yes,42.47563630983369,1,1,1
4892,71,78.58976033527568,2951.65205680789,Two year,Electronic check,No,Yes,No,No,52.670757712949204,0,4,0
4893,29,37.96087388273029,2274.1831905730323,Two year,Bank transfer,Yes,No,No,No,28.61147849475155,0,4,0
4894,3,93.50231981781705,207.99209797140776,Month-to-month,Electronic check,Yes,No,Yes,No,46.29216474371653,0,1,1
4895,10,38.86205190426311,297.37816501473026,Month-to-month,Bank transfer,Yes,No,Yes,Yes,14.537040924716482,1,2,1
4896,29,31.34736376274391,4152.913687166099,Month-to-month,Bank transfer,No,No,No,No,70.95504493463056,0,1,1
4897,35,74.66794998887869,3077.620051294747,One year,Bank transfer,Yes,Yes,No,Yes,36.97404704538627,0,1,0
4898,6,90.92971369176652,2666.83108581054,Two year,Credit card,Yes,No,Yes,Yes,54.241669293359216,0,1,0
4899,12,25.00358364347567,4727.325209011577,Month-to-month,Electronic check,No,Yes,No,No,60.46012175027106,0,3,0
4900,38,26.939531494054208,948.2636270513399,Month-to-month,Bank transfer,Yes,Yes,No,No,83.6525696227777,0,1,1
4901,19,100.2679162705919,1364.0571143281127,Month-to-month,Electronic check,No,No,Yes,No,8.175936835006038,0,5,0
4902,67,100.9032699507332,3808.0214833545733,Month-to-month,Credit card,Yes,Yes,No,Yes,48.274014945213864,0,1,0
4903,8,44.53047170590812,3898.6526169938543,One year,Mailed check,Yes,No,Yes,Yes,89.40720803034152,0,2,1
4904,8,81.52282028002035,2083.9962625519056,Two year,Electronic check,Yes,Yes,Yes,No,32.979750949732754,0,2,1
4905,47,64.31800751446596,4759.794329754423,Month-to-month,Electronic check,Yes,Yes,No,No,44.45261721105324,0,2,1
4906,4,83.2696041403513,4697.447430804336,Month-to-month,Credit card,Yes,No,Yes,Yes,8.507439168912057,1,1,1
4907,51,106.28792840992251,160.8076037947817,Month-to-month,Bank transfer,No,No,Yes,No,75.06733465584017,0,4,0
4908,67,27.985642458225648,944.4067214695527,Month-to-month,Electronic check,Yes,No,Yes,Yes,8.50215762992692,0,2,1
4909,45,97.79844259884543,4119.075264250969,Month-to-month,Mailed check,Yes,Yes,Yes,No,63.09780557045451,0,1,1
4910,8,69.30291045210393,1742.5617556474408,Month-to-month,Credit card,No,Yes,Yes,No,37.42451066849124,0,2,0
4911,16,76.41269437619965,567.7671256291591,Month-to-month,Bank transfer,No,No,No,No,33.815951803116086,1,3,1
4912,67,85.39313600171202,3946.4959546755595,Month-to-month,Electronic check,No,No,Yes,Yes,58.550369358007714,0,3,1
4913,9,112.26231491291074,2327.459177318526,One year,Electronic check,Yes,No,Yes,No,56.766923570842266,1,1,1
4914,60,25.671995355173785,2512.812854905322,Month-to-month,Credit card,No,Yes,Yes,No,40.54529783257274,0,2,1
4915,71,22.947635212444766,1013.2100051992392,One year,Bank transfer,No,No,Yes,Yes,27.834456784448548,0,2,1
4916,15,37.82617814887735,3338.385764300746,One year,Bank transfer,No,No,Yes,Yes,50.81687600184123,0,5,0
4917,71,118.64477260267364,2801.0824588008268,Two year,Credit card,No,No,No,Yes,26.71025994090208,0,2,1
4918,41,91.50763673777757,1112.6973951664713,Month-to-month,Electronic check,Yes,Yes,No,Yes,10.2641328267279,2,4,1
4919,22,81.46411190545018,1767.6243913521132,One year,Electronic check,No,No,No,Yes,79.9152447302912,0,3,0
4920,24,24.70390534147479,3024.7085079472427,Month-to-month,Bank transfer,No,No,Yes,Yes,70.23099111991377,1,2,1
4921,44,107.91102238929648,4631.874051623709,Two year,Bank transfer,Yes,No,No,Yes,8.435096272997544,1,4,1
4922,1,101.27568532971596,4609.844116575309,One year,Mailed check,Yes,No,No,Yes,16.260560374667065,0,1,1
4923,10,86.48000438670849,1510.7389315476667,Month-to-month,Mailed check,No,No,No,No,10.016667950145909,0,3,1
4924,56,53.91308154847027,3704.542791023436,Month-to-month,Mailed check,Yes,No,Yes,No,79.07102251994925,1,1,1
4925,50,27.05049555682573,3900.0434945666666,Two year,Bank transfer,No,No,Yes,No,77.28708631148434,0,2,1
4926,12,78.00384879009225,4063.2331899156943,Two year,Bank transfer,Yes,No,No,No,40.8034620109873,0,1,1
4927,60,91.96945714608376,2896.7351952822523,Two year,Bank transfer,Yes,No,No,Yes,82.1400788476733,2,3,1
4928,26,29.424035047724743,151.48919068798023,Two year,Electronic check,No,No,No,Yes,97.39589068041292,2,1,1
4929,41,83.3767659798496,3832.213798686618,Two year,Credit card,Yes,Yes,Yes,Yes,97.04670822542319,1,1,1
4930,36,48.63660678871585,622.3275041638152,One year,Bank transfer,Yes,Yes,Yes,Yes,98.08574713461935,0,1,1
4931,23,96.42442212198117,672.6697924799689,Month-to-month,Electronic check,No,No,No,Yes,84.63846798907831,1,4,1
4932,43,73.9615850601837,3067.561532966148,Month-to-month,Bank transfer,No,Yes,Yes,No,21.69879644989301,0,4,0
4933,6,32.903678781043666,4919.250553023978,One year,Credit card,Yes,No,No,No,5.741802659675721,1,2,0
4934,69,72.6519447733236,1288.4434190024192,Month-to-month,Bank transfer,Yes,No,Yes,Yes,81.16598756175837,0,1,1
4935,43,59.57368633667186,3264.473312250917,One year,Electronic check,No,No,No,No,30.854374794625915,0,4,0
4936,25,38.03559682816519,1587.902864114245,Month-to-month,Bank transfer,Yes,No,Yes,Yes,33.77537676345362,0,3,0
4937,18,104.15157240621231,4503.757956691596,One year,Bank transfer,No,No,Yes,Yes,7.29955992271295,1,3,0
4938,62,21.10284484991362,3008.232771357934,Month-to-month,Bank transfer,Yes,Yes,Yes,No,71.4711334471692,1,1,1
4939,13,51.212827687810595,1116.6389055167074,Month-to-month,Mailed check,Yes,Yes,No,No,43.075739307708936,0,2,0
4940,43,21.259503816942676,1384.4421471825985,Month-to-month,Bank transfer,No,No,Yes,Yes,20.42655042113204,0,4,0
4941,28,29.60069465061527,2219.155579048793,Month-to-month,Electronic check,No,No,No,No,65.24609638269186,0,4,0
4942,18,49.709621917308105,698.0134539460822,Two year,Electronic check,Yes,Yes,Yes,Yes,97.98840619967645,0,4,0
4943,59,25.427118538937357,485.7935044910601,Month-to-month,Electronic check,Yes,Yes,No,Yes,49.84003113528136,0,2,0
4944,60,79.66305323571412,3432.300839164985,Two year,Bank transfer,Yes,Yes,Yes,No,60.637019795119826,1,5,0
4945,63,28.68629079861828,2095.108804236689,Month-to-month,Credit card,Yes,No,Yes,Yes,16.28573530883206,0,4,0
4946,57,90.17136340660952,3658.5063801643573,Month-to-month,Electronic check,No,No,No,Yes,16.095728433259637,0,1,1
4947,51,25.26421126271611,639.2851821443453,Month-to-month,Mailed check,Yes,No,No,No,45.824141891378744,0,4,1
4948,56,25.93088948010968,3088.341184715369,Month-to-month,Credit card,Yes,No,No,Yes,84.47603637974295,0,4,1
4949,27,50.53258990332664,2272.203287511728,Month-to-month,Electronic check,No,No,Yes,Yes,90.91500212508559,2,5,1
4950,32,109.65715249692775,384.19340683943994,Month-to-month,Bank transfer,No,Yes,No,No,64.17516821859721,0,1,1
4951,9,84.13932487233166,2769.5296935522865,Two year,Mailed check,No,Yes,No,No,36.051972085426456,0,1,1
4952,68,97.01312919289194,505.74094610127423,Two year,Electronic check,Yes,No,No,No,75.00392962591053,0,1,1
4953,46,34.15521094771061,4155.826764175939,Two year,Mailed check,No,No,No,Yes,29.194039994436714,0,4,0
4954,67,103.41254332472458,3196.5915804111414,Two year,Credit card,No,Yes,No,Yes,21.955308426395526,0,4,0
4955,26,20.814624819423514,2829.140915426197,Month-to-month,Electronic check,Yes,Yes,Yes,No,79.54275473958894,0,3,1
4956,8,41.30573507330061,753.9981219013292,Month-to-month,Bank transfer,No,No,Yes,No,75.1318009698282,0,5,1
4957,6,81.60923211499934,1508.5398561700067,Month-to-month,Mailed check,No,Yes,No,Yes,88.21053867693976,0,1,1
4958,24,57.52464085940503,2515.0918959629666,Month-to-month,Electronic check,Yes,No,No,No,57.648391105237906,1,1,1
4959,48,118.41933917185635,3203.0892168344712,One year,Credit card,No,No,No,Yes,89.6714583053025,0,3,0
4960,45,23.033924681831824,997.8305218365623,Two year,Credit card,Yes,Yes,Yes,Yes,2.647836412578175,1,4,0
4961,13,119.85981679365432,143.44476285475463,One year,Electronic check,No,No,No,No,25.37158510000429,1,3,1
4962,69,82.36278328613162,1789.3249176195484,Two year,Credit card,No,Yes,No,Yes,80.44545326774241,0,3,1
4963,25,75.87069945960965,2466.0701273255936,Month-to-month,Mailed check,No,Yes,Yes,No,42.36581932863203,0,4,1
4964,20,25.951244256397437,1003.7241774243349,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,23.938905494120565,0,2,1
4965,66,47.332887666589066,2511.6109786905085,Month-to-month,Mailed check,No,No,No,Yes,79.61390745622717,0,5,1
4966,45,112.46626882915957,1758.5807069894167,Two year,Mailed check,No,No,Yes,Yes,82.22677220940821,1,2,0
4967,47,55.424600318924426,2329.939363921398,Two year,Credit card,No,Yes,Yes,No,45.62565803457983,0,2,1
4968,63,86.1653200467251,1802.5429778351104,One year,Electronic check,No,No,Yes,Yes,46.65935443740562,0,5,0
4969,55,119.94963504187217,3179.4924639553205,Month-to-month,Credit card,Yes,Yes,Yes,Yes,78.09362341997911,1,2,1
4970,19,46.30697138335412,310.19535386850123,Month-to-month,Credit card,No,No,Yes,No,77.13309656055134,0,4,1
4971,35,77.60808790144938,937.4359207269405,Month-to-month,Electronic check,No,No,No,No,86.65639372196131,0,2,1
4972,53,89.64377927022132,2220.479258643898,Two year,Electronic check,No,No,Yes,Yes,64.55326083408336,0,2,0
4973,26,36.46272465654152,1845.853906204098,Month-to-month,Bank transfer,No,Yes,No,No,18.589145970133835,1,2,1
4974,14,34.86725636961821,2018.9965841737035,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,54.97128036418298,0,4,1
4975,45,65.63079116581733,4038.4274049143505,Month-to-month,Electronic check,Yes,No,No,Yes,38.23846623687701,1,3,1
